201801,19,673.986083616784,0.0667679713600654
201802,29,664.8213592714887,0.06978560699951819
201803,42,388.3680514108277,0.25142383947431957
201804,108,579.6635649357186,0.10483227266973039
201805,37,530.5308165595544,0.1320589334054464
201806,22,515.394548324767,0.14169319846635653
201807,46,382.0107210873026,0.25848568144303474
201808,71,239.8300413166557,0.4637857241295099
201809,51,544.5431539405273,0.12368604180879983
201810,112,444.3850572842536,0.19608744831655012
201811,18,720.8730112636334,0.05320086929750345
201812,104,386.04462373558795,0.2539853910709895
201813,43,439.71447413585156,0.2002513933820076
201814,83,483.5781667493304,0.16409105357026488
201815,21,509.57284753643125,0.14556876824128895
201817,8,999.1931845477231,0.013522928858871408
201818,94,448.7311635150351,0.1922822776436648
201819,78,264.0247151936732,0.4221438627279477
201820,36,425.61105790465837,0.2133050212566503
201821,48,466.18963534942117,0.17765445065970342
201822,105,349.81265415503924,0.2968821606733417
201823,63,541.0660175197529,0.12571630084640706
201824,69,406.39877788530157,0.23228907385826514
201825,54,282.1007176850406,0.3928646641909189
201826,86,305.4565839994692,0.3573421884019653
201827,9,701.9521648409826,0.05831902884383022
201828,37,387.863559222042,0.2519781493798835
201829,27,605.8336137910042,0.09258404212875004
201901,30,686.9121714979153,0.06272516616279522
201902,52,423.996703323156,0.21484610106236035
201903,6,644.0142846509688,0.07713213576179878
201904,47,576.7740385036774,0.10627496397601488
201905,94,488.21897337912424,0.16063387684908426
201906,9,613.9638954518539,0.0890643960912414
201907,77,512.4833037248496,0.14361918479631441
201908,29,343.5088003541479,0.30492907777190326
201909,158,0.0,1.0
201910,62,355.048397502037,0.290332684080466
201911,61,448.9158716176225,0.19212202996607575
201912,52,550.880531851472,0.12006430417222635
201913,127,430.56335054727884,0.20863811251933062
201914,26,604.8905790202165,0.09300075324028123
201915,31,438.8847395031691,0.20099929394947091
201916,6,677.3841157052549,0.0656814411430845
201917,65,426.92710232462474,0.21205592199671053
201918,85,314.08771843514495,0.34486671519957546
201919,44,499.6973586413082,0.15236695423610536
201920,27,357.125160394056,0.2877682411357121
201921,36,465.64738865308857,0.17809326921889268
201922,33,614.0923920448505,0.08900980615687903
201923,33,531.0959931713888,0.13171125241401838
201924,135,509.22785774287576,0.14580147154303336
201925,33,513.5010478151198,0.14294314728220803
201926,58,366.6269581698494,0.27627476070303847
201927,25,437.60939744472427,0.2021536909060503
201928,88,307.1584017459264,0.35485473367044096
201929,82,384.1754161182759,0.25606232869728085
202001,32,325.14497394124703,0.3293915283879414
202002,54,543.7097375174814,0.12416985534650526
202003,33,585.20554743661,0.10211688678822317
202004,98,366.50592206551175,0.27641871243020555
202005,36,658.1790509075878,0.07205442716170984
202006,33,467.6171218109135,0.17650390565108287
202007,50,411.13984414700246,0.22747220762484754
202008,133,367.30430115961013,0.275470338712443
202009,103,237.42508209866352,0.46807782582249924
202010,47,253.05827963226739,0.4406709653749602
202011,62,546.7467443410638,0.12241528785985678
202012,18,467.7941604738418,0.17636168361516802
202013,20,709.9459861590904,0.05610084958338768
202014,32,344.1619462134727,0.3040870969466829
202015,17,622.1697132598968,0.08564161520690894
202016,66,544.3833862381562,0.12377865326644877
202017,127,411.03230948498367,0.22758048997119862
202018,66,408.76910774896334,0.2298698688963403
202019,124,338.99277467528896,0.31080315304269035
202020,99,410.1117066604074,0.2285093335257693
202021,45,573.1142152569623,0.1081291570530748
202022,97,352.59554673934775,0.293385935872025
202023,36,675.6969146835144,0.06621877647865382
